;;;;;$910;1,5;
;;;;;;;
FAMILIA PRODUCTOS;DESCRIPCIÓN;UNID DE MEDIDA;VALOR PESOS $;PRECIO COSTO NETO  ;TIPO CAMBIO $;PORCENTAJE;PRECIO VENTA NETO 
\PROVISIONES\LACTEOS;MILK BANANA 1 LT - LECHE DE PLATANO;LT;$1.428;1,57;$910;1,5;2,35
\PROVISIONES\LACTEOS;MILK LONGLIFE 3.5 % - LECHE LIQUIDA;LTR;$913;1;$910;1,5;1,5
\PROVISIONES\LACTEOS;MILK LOW FAT - LECHE SEMIDESCREMADA;LTR;$924;1,02;$910;1,5;1,52
\PROVISIONES\LACTEOS;MILK STRAWBERRY 1 LT - LECHE DE FRUTILLA;LT;$1.463;1,61;$910;1,5;2,41
\PROVISIONES\LACTEOS;PARMESAN CHEESE PC - QUESO PARMESANO PIEZA MINIMUN 8 KG;KG;$12.605;13,85;$910;1,5;20,78
\PROVISIONES\LACTEOS;PARMESAN CHEESE POWDER - QUESO PARMESANO 80GRS;PKT;$1.840;2,02;$910;1,5;3,03
\PROVISIONES\LACTEOS;PEANUT BUTTER 510 G - MANTEQUILLA DE MANI 510G;KG;$3.344;3,67;$910;1,5;5,51
\PROVISIONES\LACTEOS;QUESO MOZZARELA GRANULADO;KG;$13.277;14,59;$910;1,5;21,89
\PROVISIONES\LACTEOS;SMOKED CHEESE;KG;$19.328;21,24;$910;1,5;31,86
\PROVISIONES\LACTEOS;SOFT CHEESE;KG;$7.394;8,13;$910;1,5;12,19
\PROVISIONES\LACTEOS;SOUR CREAM - CREMA ACIDA ;LT;$18.824;20,69;$910;1,5;31,03
\PROVISIONES\LACTEOS;SOUR CREAM X 200 ML - CREMA ACIDA;CUP;$3.765;4,14;$910;1,5;6,21
\PROVISIONES\LACTEOS;YOGHURT 1 LT;LT;$2.176;2,39;$910;1,5;3,59
\PROVISIONES\LACTEOS;YOGHURT FRUIT - LT;LT;$2.185;2,4;$910;1,5;3,6
\PROVISIONES\LACTEOS;YOGHURT FRUIT LIGHT - YOGHURT LIGTH 120GRS;CUP;$261;0,29;$910;1,5;0,43
\PROVISIONES\LACTEOS;YOGHURT NATURAL 800 ML;BTL;$3.017;3,32;$910;1,5;4,97
\PROVISIONES\LACTEOS;YOGHURT PLAIN 150 GR - YOGHURT NATURAL 150 GR;CUP;$500;0,55;$910;1,5;0,82
\PROVISIONES\LACTEOS;YOGHURT WITH FRUIT - YOGHURT CON FRUTA;CUP;$580;0,64;$910;1,5;0,96
;;;;;;;
