;;;;;$ 910;1,50;
;;;;;;;
FAMILIA PRODUCTOS;DESCRIPCIÓN;UNID DE MEDIDA;VALOR PESOS;PRECIO COSTO NETO ;VALOR DÓLAR $;PORCENTAJE;PRECIO VENTA NETO 
\PROVISIONES\CARNES;CHICKEN MINCED - MOLIDA DE POLLO;KG;$ 6.281;6,90;$ 910;1,50;10,35
\PROVISIONES\CARNES;CHICKEN NUGGETS - NUGGETS DE POLLO;KG;$ 2.450;2,69;$ 910;1,50;4,04
\PROVISIONES\CARNES;CHICKEN THIGH / TRUTRO CORTO DE POLLO (BONE IN);KG;$ 3.193;3,51;$ 910;1,50;5,26
\PROVISIONES\CARNES;CHICKEN WHOLE - POLLO ENTERO;KG;$ 2.490;2,74;$ 910;1,50;4,10
\PROVISIONES\CARNES;CHICKEN WHOLE HALAL - POLLO ENTERO HALAL;KG;$ 2.490;2,74;$ 910;1,50;4,10
\PROVISIONES\CARNES;CHICKEN WINGS - ALAS POLLO;KG;$ 2.475;2,72;$ 910;1,50;4,08
\PROVISIONES\CARNES;CHORIZO SMOKED - CHORIZO AHUMADO;KG;$ 9.160;10,07;$ 910;1,50;15,10
\PROVISIONES\CARNES;COCKTAIL SAUSAGE - VIENESAS DE COCTEL;KG;$ 10.916;12,00;$ 910;1,50;17,99
\PROVISIONES\CARNES;DUCK - PATO WHOLE 1.8-2.1KG/EACH;KG;$ 8.990;9,88;$ 910;1,50;14,82
\PROVISIONES\CARNES;FRANKFURTER TURKEY - VIENESA DE PAVO ;KG;$ 4.025;4,42;$ 910;1,50;6,63
\PROVISIONES\CARNES;FZ LAMB LOIN - LOMO CORDERO FZ;KG;$ 25.900;28,46;$ 910;1,50;42,69
\PROVISIONES\CARNES;GROUND PORK - MOLIDA CERDO;KG;$ 4.490;4,93;$ 910;1,50;7,40
\PROVISIONES\CARNES;HAM SMOKED PRAGA - JAMON PRAGA AHUMADO;KG;$ 5.016;5,51;$ 910;1,50;8,27
\PROVISIONES\CARNES;HAM SMOKED - JAMON AHUMADO;KG;$ 5.850;6,43;$ 910;1,50;9,64
\PROVISIONES\CARNES;LAMB CHOP - CHULETAS DE CORDERO;KG;$ 16.500;18,13;$ 910;1,50;27,20
\PROVISIONES\CARNES;LAMB LEG BONE OUT - PIERNA DE CORDERO S/HUESO;KG;$ 16.800;18,46;$ 910;1,50;27,69
\PROVISIONES\CARNES;LAMB LEG BONE in - PIERNA DE CORDERO C/HUESO;KG;$ 13.041;14,33;$ 910;1,50;21,50
\PROVISIONES\CARNES;LAMB MINCED - MOLIDA DE CORDERO;KG;$ 16.800;18,46;$ 910;1,50;27,69
\PROVISIONES\CARNES;LAMB WHOLE / CARCASS - CORNERO ENTERO;KG;$ 7.654;8,41;$ 910;1,50;12,62
\PROVISIONES\CARNES;LEG HAM B/LESS-JAMON PIERNA SIN HUESO;KG;$ 6.900;7,58;$ 910;1,50;11,37
\PROVISIONES\CARNES;MORTADELA;KG;$ 4.000;4,40;$ 910;1,50;6,59
\PROVISIONES\CARNES;PEPPERONI SLICED -PEPPERONI LAMINADO;KG;$ 12.000;13,19;$ 910;1,50;19,78
\PROVISIONES\CARNES;PORK NECK/CUBE ROLL - LOMO VETADO DE CERDO;KG;$ 5.600;6,15;$ 910;1,50;9,23
\PROVISIONES\CARNES;PORK LOIN (bone out) - LOMO DE CERDO;KG;$ 3.963;4,35;$ 910;1,50;6,53
\PROVISIONES\CARNES;PORK BELLY - PANCETA;KG;$ 5.670;6,23;$ 910;1,50;9,35
\PROVISIONES\CARNES;PORK CHOP CENTER SLICED - CHULETA CENTRO;KG;$ 4.350;4,78;$ 910;1,50;7,17
\PROVISIONES\CARNES;PORK FEET FROZEN - PATA DE CERDO;KG;$ 2.450;2,69;$ 910;1,50;4,04
\PROVISIONES\CARNES;PORK FILLET / TENDERLOIN - FILETE DE CERDO;KG;$ 4.110;4,52;$ 910;1,50;6,77
\PROVISIONES\CARNES;PORK HEAD - CABEZA DE CERDO;KG;$ 2.247;2,47;$ 910;1,50;3,70
\PROVISIONES\CARNES;PORK KNUCKLES-PERNIL CERDO;KG;$ 2.430;2,67;$ 910;1,50;4,01
\PROVISIONES\CARNES;PORK LEGS - PIERNA ENTERA BONE IN;KG;$ 4.599;5,05;$ 910;1,50;7,58
\PROVISIONES\CARNES;PORK LOIN BONE IN - CHULETA ENTERA DE CERDO;KG;$ 2.992;3,29;$ 910;1,50;4,93
\PROVISIONES\CARNES;PORK LOIN SLICED - CHULETA PORCIONADA;KG;$ 4.350;4,78;$ 910;1,50;7,17
\PROVISIONES\CARNES;PORK LIVER - HIGADO DE CERDO;KG;$ 1.580;1,74;$ 910;1,50;2,60
\PROVISIONES\CARNES;PORK LUNCHEON MEAT- CHANCHO, CERDO CHINO 395grs;KG;$ 2.950;3,24;$ 910;1,50;4,86
\PROVISIONES\CARNES;PORK RIB - COSTILLAR DE CERDO;KG;$ 3.559;3,91;$ 910;1,50;5,87
\PROVISIONES\CARNES;PORK RUMP - ASIENTO CERDO;KG;$ 6.714;7,38;$ 910;1,50;11,07
\PROVISIONES\CARNES;PORK SAUSAGE - SALCHICHA DE CERDO;KG;$ 2.390;2,63;$ 910;1,50;3,94
\PROVISIONES\CARNES;PORK SAUSAGE - LONGANIZA;KG;$ 3.448;3,79;$ 910;1,50;5,68
\PROVISIONES\CARNES;PORK SHOULDERS - PULPA PIERNA DE CERDO S/HUESO;KG;$ 3.381;3,72;$ 910;1,50;5,57
\PROVISIONES\CARNES;PORK 1/2 SIDE CARCASS - MITAD DE CERDO;KG;$ 3.200;3,52;$ 910;1,50;5,27
\PROVISIONES\CARNES;PORK SAUSAGE FRUNKFURTER;KG;$ 12.404;13,63;$ 910;1,50;20,45
\PROVISIONES\CARNES;PORK SIDE - CERDO EN VARA, MINIMUM 85-100KG;KG;$ 3.184;3,50;$ 910;1,50;5,25
\PROVISIONES\CARNES;SALAMI ITALIAN - SALAME ITALIANO;KG;$ 8.900;9,78;$ 910;1,50;14,67
\PROVISIONES\CARNES;SALAMI SMOKED - SALAME AHUMADO;KG;$ 9.400;10,33;$ 910;1,50;15,49
\PROVISIONES\CARNES;SAUSAGE CERVELAT - FIAMBRE CERVECERO;KG;$ 3.890;4,27;$ 910;1,50;6,41
\PROVISIONES\CARNES;SAUSAGE FRYING FINE - CHORIZO;KG;$ 3.448;3,79;$ 910;1,50;5,68
\PROVISIONES\CARNES;SAUSAGE VIENNA - VIENESA VIENNA;KG;$ 2.650;2,91;$ 910;1,50;4,37
\PROVISIONES\CARNES;SAUSAGE PORK - VIENESA DE CERDO;KG;$ 2.382;2,62;$ 910;1,50;3,93
\PROVISIONES\CARNES;SAUSAGE SUREÑA - VIENESA SUREÑA;KG;$ 2.586;2,84;$ 910;1,50;4,26
\PROVISIONES\CARNES;SLICED SERRANO HAM - JAMON SERRANO;KG;$ 29.412;32,32;$ 910;1,50;48,48
\PROVISIONES\CARNES;SUCKLING PIG- CERDO LECHON;KG;$ 14.000;15,38;$ 910;1,50;23,08
\PROVISIONES\CARNES;SWEET HAM - JAMON ACARAMELADO ;KG;$ 6.960;7,65;$ 910;1,50;11,47
\PROVISIONES\CARNES;VIENESA 17 CM HOT DOG;KG;$ 2.508;2,76;$ 910;1,50;4,13
\PROVISIONES\CARNES;WHOLE LAMB - CORDERO ENTERO;KG;$ 7.654;8,41;$ 910;1,50;12,62
\PROVISIONES\CARNES;WHOLE SMOKE PROCUITO - JAMON SERRANO PIERNA 4-4,5 KG/PCS;PCS;$ 78.930;86,74;$ 910;1,50;130,10
\PROVISIONES\CARNES;PROCUITO SLICED;KG;$ 42.774;47,00;$ 910;1,50;70,51
\PROVISIONES\CARNES;WHOLE TURKEY - PAVO ENTERO;KG;$ 5.034;5,53;$ 910;1,50;8,30
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
